index,timestamp_start,timestamp_end,seconds,f_stop,shutter_speed,iso,ev,height_m,distance_m,horizontal_speed_ms,descent_speed_ms,longitude,latitude,zoom
710,"00:06:17,972","00:06:18,505",377.972,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
711,"00:06:18,505","00:06:19,038",378.505,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
712,"00:06:19,038","00:06:19,571",379.038,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
713,"00:06:19,571","00:06:20,104",379.571,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
714,"00:06:20,104","00:06:20,637",380.104,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
715,"00:06:20,637","00:06:21,171",380.637,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
716,"00:06:21,171","00:06:21,704",381.171,1.8,1/591,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
717,"00:06:21,704","00:06:22,237",381.704,1.8,1/595,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
718,"00:06:22,237","00:06:22,770",382.237,1.8,1/643,112,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
719,"00:06:22,770","00:06:23,303",382.77,1.8,1/675,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
720,"00:06:23,303","00:06:23,836",383.303,1.8,1/675,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
721,"00:06:23,836","00:06:24,369",383.836,1.8,1/675,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
722,"00:06:24,369","00:06:24,902",384.369,1.8,1/675,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
723,"00:06:24,902","00:06:25,435",384.902,1.8,1/700,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
724,"00:06:25,435","00:06:25,969",385.435,1.8,1/700,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
725,"00:06:25,969","00:06:26,502",385.969,1.8,1/700,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
726,"00:06:26,502","00:06:27,035",386.502,1.8,1/700,113,0.0,0.0,0.0,0.0,0.0,-119.937027,37.568779,1.5
